OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|CASH_PAID|RPT_ID
167321||Heat Exchanger Unit|4178|4178|4178|587902
167320||A/C Condensing Unit|5918|5918|5918|587902
167319||2014 Dodge Ram|31259|31259|31259|587902
167318||2013 Ford F150|28119|28119|28119|587902
167317||2013 Ford F150|32394|32394|32394|587902
167316||2014 Dodge Ram|33116|33116|33116|587902
162118||ING USA ANNUITY|11174|11174|11174|582206
160374||AUTOMOBILE|31385|31385|31385|578257
160375||INVESTMENTS - DIVIDENDS REINVESTED|10899|10899|10899|578257
161284||AUTO|38405|38405|21405|580699
161533||Desk chair|916|916|916|581172
161535||Ford F-150|34999|34999|16999|581172
161534||generators|2177|2177|2177|581172
157616||AUTOMOBILE (1)|19927|19927|19927|562364
157619||FS INVESTMENT CORPORATION II|18733|18733|18733|562364
157618||ALLIANZ VISION VARIABLE ANNUITY|950000|950000|950000|562364
157617||FURNITURE AND EQUIPMENT|7056|7056|7056|562364
159697||Purchase of investments held by Merrill Lynch|1800000|1800000|1800000|574221
155694||Mutual funds|66417|66417|66417|561314
165152||Laminator|42|42|42|585428
165156||Monitors (2)|293|293|293|585428
165155||Inkjet Printers (3)|272|272|272|585428
165154||Hard Drive (2) for Network server|175|175|175|585428
165153||Microsoft Office 2010 Software Key Card|88|88|88|585428
163558||INVESTMENTS|5921|5921|5921|583753
156485||Office storage cabinet|791|791|791|562252
156488||Website Design|7535|7535|7535|562252
156487||Dell Inspiration 15R (5537) BXT|878|878|878|562252
156486||HP Color Laserjet M451|417|417|417|562252
166726||Publicly traded mutual funds|11022|11022|11022|587057
166728||Computer, printer and shedder|4170|4170|4170|587057
166727||Cliffs Natural Resources bond 3.95% due Jan 2018|10383|10383|10383|587057
157756||CORPORATE BONDS|39189|39189|39189|562425
157761||MUTUAL FUNDS|205342|205342|205342|562425
157760||EQUITIES|86653|86653|86653|562425
157759||VEHICLE|22759|22759|22759|562425
157758||COPIER/COMPUTER|16954|16954|16954|562425
157757||LEASEHOLD IMPROVEMENTS|22812|22812|22812|562425
167035||LIGHTING RETROFIT|30118|30118|30118|587333
167038||MUTUAL FUND PURCHASES|340382|340382|340382|587333
167037||COMPUTER EQUIPMENT|3860|3860|3860|587333
167036||DESKS|6797|6797|6797|587333
165418||U.S. Government Agencies|485955|485955|485955|585632
165428||Construction in Progress|1877719|1877719|1877719|585632
165427||2014 Toyota Tacoma 3TMLU4EN5EM160|24982|24982|24982|585632
165426||2014 Lexus JTHBE1BL0E5037985|57662|57662|57662|585632
165425||EPSON Projector|681|681|681|585632
165424||Dell Computers|6098|6098|6098|585632
165423||Ice Machine Replacement  Quote #PQ-922|3209|3209|3209|585632
165422||Structured Notes|1050000|1050000|1050000|585632
165421||Corporate and Foreign Bonds|4755468|4755468|4755468|585632
165420||Mutual Funds|93872|93872|93872|585632
165419||U.S. Treasury Securities|2441143|2441143|2441143|585632
156414||PRINTER|1275|1275|1275|562214
161154||ICE MAKER PART|2527|2527|2527|580363
166144||AUTOMOBILE|33939|30779|33939|586383
166146||INVESTMENT IN 46 ROCKLAND ST. BUILDING CORP.|105000|105000|105000|586383
166145||FURNITURE AND EQUIPMENT|6276|5648|6276|586383
163154||Pimco Low Duration Mutual Fund|1935|1935|1935|583382
163158||Virtus Insight Emerg Mkts Mutual Fund|1614|1614|1614|583382
163157||Blackrock Low Dur Bd Inv Inst Mutual Fund|20029|20029|20029|583382
163156||EV Income fund of Boston Mutual Fund|3966|3966|3966|583382
163155||John Hancock Displnd Val Inst Mutual Fund|18488|18488|18488|583382
158082||OFFICE FURNITURE AND EQUIPMENT|2374|2374|2374|562513
161801||New Copy Machine CS 3050|1729|1729|1729|581624
158740||LAND/DEMO-3611 JAMES AVENUE, CHARLESTON, WV|125284|125284|125284|562881
158738||ROOF|22086|21994|22086|562881
158739||BOILER|5183|5162|5183|562881
158742||VEHICLE|30366|28342|30366|562881
158741||OFFICE EQUIPMENT|4584|3667|4584|562881
163576||IP 100 Printer|250|250|250|583761
163580||Black Puresoft Managers Chair|130|130|130|583761
163579||Office Jet Pro 8620 Printer|130|130|130|583761
163578||Surface Pro 2 128 GB - SN: 005535334953|1000|1000|1000|583761
163577||Lenovo Computer - Model#B50|358|358|358|583761
164486||OFFICE FURNITURE AND EQUIPMENT|429|429|429|584465
162850||1004 sh American Developing World Growth and Incom|11034|11034|11034|583182
162869||Office Computers and Furnishings|44850|44850|44850|583182
162868||141 sh Vanguard Prime Cap Fund|3085|3085|3085|583182
162867||21 sh Tweedy Browne Global Value Fund|557|557|557|583182
162866||5975 sh T Rowe Price New Income Fund|56880|56880|56880|583182
162865||38 sh T Rowe Price Floating Rate Fund|393|393|393|583182
162864||84 sh SPDR Oil and Gas ETF|6197|6197|6197|583182
162863||2359 sh Pimco all Asset Fund|28641|28641|28641|583182
162862||82 sh Pimco Total Return Fund|890|890|890|583182
162861||17 sh New World Fund|930|930|930|583182
162860||70 sh Loomis Sayles Bond Fund|1048|1048|1048|583182
162859||48 sh Longleaf Partners Fund|1520|1520|1520|583182
162858||60 sh IShares Oil and Gas Expl and Production ETF|4911|4911|4911|583182
162857||256 sh IShares Trust International Select Dividend|9159|9159|9159|583182
162856||153 sh International Growth and Income Fund|4967|4967|4967|583182
162855||136 sh Goldman Sachs Strategic Income Fund|1432|1432|1432|583182
162854||220 sh First Trust Exchange Traded Income Fund|5950|5950|5950|583182
162853||25 sh FPA Crescent Portfolio|866|866|866|583182
162852||9434 sh Federated Prime Cash Obligation Fund|9434|9434|9434|583182
162851||136 sh American Mutual Fund|5055|5055|5055|583182
161186||Asus Tower & Monitor - Helena|2230|892|2230|580441
161187||Toshiba S55T Laptop - Wayne|931|372|931|580441
163416||Camera|547|547|547|583607
163419||Canopie (Tent type)|297|297|297|583607
163418||Wall Clock|35|35|35|583607
163417||Vacuum|225|225|225|583607
166905||Vehicle|32528|32528|33303|587224
160516||2014 Explorer|39209|39209|39209|578907
160523||Stock Dividend Reinvestments|639|639|639|578907
160522||Membertrack Software|15000|15000|15000|578907
160521||Computer|1816|1816|1816|578907
160520||Dell computer|1088|1088|1088|578907
160519||Defibrillator|1090|1090|1090|578907
160518||Building Roof|25900|25900|25900|578907
160517||2013 Buick Lacrosse|31153|32998|28498|578907
155935||Computer|1047|1047|1047|561690
167606||Investments, publicly traded|19497|19497|19497|591149
167039||COMMON STOCKS|105032|105032|105032|587336
167046||OFFICE FURNITURE AND EQUIPMENT|114481|114481|114481|587336
167045||BLDG IMPRV. - 2918 N. WEST AVE, FRESNO, CA|14450|14450|14450|587336
167044||BLDG IMPRV. - 3485 SHAW AVENUE, FRESNO, CA|97954|97954|97954|587336
167043||BLDG IMPRV. - 1930 9TH STREET, SACRAMENTO, CA|205408|205408|205408|587336
167042||BLDG IMPRV. - 2200 PROFESSIONAL DR, ROSEVILLE, CA |100816|100816|100816|587336
167041||CORPORATE DEBT SECURITIES|358316|358316|358316|587336
167040||EXCHANGE TRADED FUNDS|30455|30455|30455|587336
162591||Automobiles|7998|7998|7998|582907
162596||Foreign Obligations|253278|253278|253278|582907
162595||Non-Government Obligations|1704661|1704661|1704661|582907
162594||State & Municipal Bonds|59999|59999|59999|582907
162593||Federal Agencies|380345|380345|380345|582907
162592||U.S. Treasury Securities|942199|942199|942199|582907
160371||Investments|27495|27495|27495|578187
160372||Equipment|4264|4264|4264|578187
159087||2 Dell Computers|2310|2310|2310|572284
154971||Postal requirements machine - Tabber|17465|17465|17465|557856
154975||Marketable Securities|685228|685228|685228|557856
154974||Compressor|6835|6835|6835|557856
154973||Air Conditioning Units|142116|142116|142116|557856
154972||Laptops (x6)|9888|9888|9888|557856
158825||INVESTMENTS - EDWARD JONES|291128|291128|291128|562924
157766||OFFICE EQUIPMENT|3265|3265|3265|562434
157767||MUTUAL FUNDS|180053|180053|180053|562434
165676||2 EACH - 2014 CHEVROLET VOLTS|75931|75931|75931|585787
165677||ELECTRIC CAR CHARGING UNIT|3365|3365|3365|585787
163491||COMPUTER|440|440|440|583689
167328||COMPUTER EQUIPMENT|5657|5657|5657|587906
162004||Computers (x5)|5392|5392|5392|581956
162007||HVAC Compressor|11874|11874|11874|581956
162006||Building Signs|2500|2500|2500|581956
162005||Washing Machine|580|580|580|581956
162505||Franklin Rising Dividendes Fund C1|283|283|283|582858
162539||Rounding|4|4|4|582858
162538||4 Dell computers|6794|6794|6794|582858
162537||Air conditioner for building|14380|14380|14380|582858
162536||Franklin Low Duration Tot Ret A|107|107|107|582858
162535||Templeton Global Fund Bond A|1428|1428|1428|582858
162534||Franklin High Income Fd Cl A|331|331|331|582858
162533||T Rowe Price New Income Fd|952|952|952|582858
162532||T Rowe Price Intl Bond Fund|478|478|478|582858
162531||T Rowe Price Equity Income Fd|1410|1410|1410|582858
162530||T Rowe Price Blue Chip Growth|1470|1470|1470|582858
162529||Neuberger Berman Genesis|1063|1063|1063|582858
162528||Morgan Stanley Inst McGrowth|2591|2591|2591|582858
162527||MFS Instl Intl Equity Fund|488|488|488|582858
162526||Metro West Total Return Bond I|722|722|722|582858
162525||Manning & Napier World Opptys|2512|2512|2512|582858
162524||Loomis Sayles Invt Grade Bd Y|1097|1097|1097|582858
162523||Lm Bw Glbl Oppts Bd Fd Cl I|682|682|682|582858
162522||JPMorgan Short Duration Bd|352|352|352|582858
162521||JPMorgan Mid Cap Value Select|2094|2094|2094|582858
162520||JPMorgan HighYield Fund Select|2820|2820|2820|582858
162519||Invesco VK Growth and Income|2842|2842|2842|582858
162518||Franklin Mut Global Dscv Fd Z|2418|2418|2418|582858
162517||Doge & Cox Intl Stock Fund|553|553|553|582858
162516||Dodge & Cox Income Fund|735|735|735|582858
162515||Bridge Builder Bond Fund|2239|2239|2239|582858
162514||Blackrock Equ Divid Fund Instl|1641|1641|1641|582858
162513||Amern Centry Diversified Bd Inv|771|771|771|582858
162512||AMCAP Fund Inc C1 F1|2428|2428|2428|582858
162511||Allianz NFj Dividend Value D|618|618|618|582858
162510||Jpm Fed Money Market Instl C1|111|111|111|582858
162509||Dodge & Cox Intl Stock Fund|64|64|64|582858
162508||Bridge Builder Bond Fund|50|50|50|582858
162507||Selective Ins Group Inc St NT|12967|12967|12967|582858
162506||Franklin Low Duration Total Return|197|197|197|582858
160612||NONE|0|0|0|579277
156318||COMPUTERS|1437|1437|1437|562085
160248||Printer, Phone System, Security Camera|682|682|682|577605
165023||BUILDING IMPROVEMENTS|47671|47671|47671|585233
160310||Vehicle|25137|25137|20637|577909
160311||Office Equipment|6369|6369|6369|577909
165764||Building improvements|50030|50030|50030|585838
165767||Investments|335380|335380|335380|585838
165765||Furniture & equipment|4213|4213|4213|585838
158502||R2000 ARN ISSUER SEK|25000|25000|25000|562686
158496||MORGAN STANLEY DUE 2019|51754|51754|51754|562686
158501||VANGUARD WELLESLEY INCOME FUND|22754|22754|22754|562686
158500||GNMA FUND INVESTOR SHARES|5546|5546|5546|562686
158499||VANGUARD WELLINGTON FUND|17169|17169|17169|562686
158498||VANGUARD ENERGY AMDIRAL |8176|8176|8176|562686
158497||PIMCO TOTAL RETURN FUND|32980|32980|32980|562686
158512||OFFICE EQUIPMENT|52094|52094|52094|562686
158511||PIMCO TOTAL RETURN FUND|1884|1884|1884|562686
158510||PIMCO COMMODITY REAL RETIREMENT STRATEGY|868|868|868|562686
158509||PIMPCO TOTAL RETURN FUND - MUTUAL FUNDS|53416|53416|53416|562686
158508||R2000 ARN ISSUER STOCK - EQUITY|25000|25000|25000|562686
158507||VAN ECK INTERNATIONAL|278|278|278|562686
158506||FIDELITY BALANCED FUND|23856|23856|23856|562686
158505||MUTUAL BEACON FUNDS|8826|8826|8826|562686
158504||CITIGROUP|25000|25000|25000|562686
158503||MORGAN STANLEY DUE 2019|77631|77631|77631|562686
166418||Sump Pump Replacement (Monroe Piping)|3425|3425|3425|586715
166420||Amalgamated Bank Stock (Class A)|500000|500000|500000|586715
166419||Albany Office Printer (GHA Technologies)|5168|5168|5168|586715
158106||OFFICE FURNITURE AND EQUIPMENT|2767|2767|2767|562521
158108||BUILDING IMPROVEMENTS|12832|12832|12832|562521
158107||VEHICLES (2)|39174|39174|39174|562521
160347||NONE|0|0|0|577982
159922||4 COMPUTER TOWERS AND MONITORS|2921|2921|2921|574507
161265||OFFICE EQUIPMENT|1063|1063|1063|580673
161266||BUILDING IMPROVEMENTS|4146|4146|4146|580673
160190||Copy Machine - MT Business Technologies|5126|5126|5126|577307
167999||Improvements|107713|107713|107713|592279
168004||Dell computer|1403|1403|1403|592279
168003||Investment purchases|2328357|2328357|2328357|592279
168002||Transfer to investments|13980|13980|13980|592279
168001||Reinvest dividends|46629|46629|46629|592279
168000||Vehicle|33886|33886|33886|592279
160327||Televisions (x2)|1131|1131|1131|577964
159500||SAVINGS ACCOUNT|6181|6181|6181|573764
164964||COPIER FOR PAYROLL ACCOUNT|2396|2396|2396|585142
166338||PIMCO Low Duration II Inst|14505|14505|14505|586559
166341||PIMCO GNMA|8194|8194|8194|586559
166340||500 Index Fund|5025|5025|5025|586559
166339||Equipment|2022|2022|2022|586559
162029||LAND - 1255 TELFAIR ST - AUGUSTA GA|110000|110000|110000|582008
162034||ZEON PROCESSOR SERVER & MONITORS|10461|9415|10461|582008
162033||EXPANSION TANK - HTG & A/C UNITS|10457|9934|10457|582008
162032||BLDG IMPROVEMENTS - STEEL FENCE|7253|6890|7253|582008
162031||BLDG IMPROVEMENTS - LIGHTING|20720|19684|20720|582008
162030||BUILDING - 1255 TELFAIR ST - AUGUSTA GA|135000|133072|135000|582008
162028||MORGAN STANLEY INVESTMENTS|500000|500000|500000|582008
162027||RAYMOND JAMES INVESTMENTS|1000000|1000000|1000000|582008
166944||FURNITURE AND EQUIPMENTS|1864|1864|1864|587275
166946||INVESTMENT PURCHASE|100000|100000|100000|587275
166945||PARKING LOT IMPROVEMENTS|213|213|213|587275
158894||Fixed Asset - Equipment purchases|32272|32272|32272|563028
158908||Investment - Third Avenue Small Cap|9907|9907|9907|563028
158907||Investment - T Rowe Price|1581|1581|1581|563028
158906||Investment - Pimco Total Return|1750|1750|1750|563028
158905||Investment - Pimco Return CLD|5836|5836|5836|563028
158904||Investment - Pimco Duration|2759|2759|2759|563028
158903||Investment - Loomis Sayles Bond|10051|10051|10051|563028
158902||Investment - Jensen Portfolio|7493|7493|7493|563028
158901||Investment - Fidelity Intl|1076|1076|1076|563028
158900||Investment - Fairholme Fund|2999|2999|2999|563028
158899||Investment - Dodge & Cox|1383|1383|1383|563028
158898||Investment - DFA US Large Cap|2191|2191|2191|563028
158897||Investment - DFA Intl Small Cap|2711|2711|2711|563028
158896||Investment - Davis NY|13245|13245|13245|563028
158895||Fixed Asset - Software purchases|126603|126603|126603|563028
166568||COMPUTERS/DATA PROCESSING EQUIPMENT|14801|14801|14801|586874
166576||LEASEHOLD IMPROVEMENTS - PLYMOUTH MEETING, PA|9725|9725|9725|586874
166575||COMPUTER EQUIPMENT|892|892|892|586874
166574||OFFICE FURNITURE|1682|1682|1682|586874
166573||OFFICE FURNITURE|9750|9750|9750|586874
166572||LEASEHOLD IMPROVEMENTS - PLYMOUTH MEETING, PA|23650|23650|23650|586874
166571||LEASEHOLD IMPROVEMENTS - PLYMOUTH MEETING, PA|10479|10479|10479|586874
166570||COMPUTER EQUIPMENT|1573|1573|1573|586874
166569||LEASEHOLD IMPROVEMENTS - PLYMOUTH MEETING, PA|7058|7058|7058|586874
167540||ASUS Desktop Computer|1251|1251|1251|590859
155823||New HP computer tower for Grievance Room|281|281|281|561543
155824||New Belkin Wireless Router  |97|97|97|561543
158429||COMPUTERS|1231|1231|1231|562649
158430||MAP|1400|1400|1400|562649
163804||PROJECTOR|657|635|657|583976
166172||Purchase of Fixed Income Securities|474908|474908|474908|586400
166173||Purchase of Fixed Assets|3191|2943|3191|586400
159505||PURCHASE OF MUTUAL FUNDS|107936|107936|107936|573788
168009||IPADS (2)|1447|1447|1447|592407
168013||PURCHASE OF MUTUAL FUNDS|916395|916395|916395|592407
168012||PHASER 6600 COLOR PRINTER|993|993|993|592407
168011||HP DESKTOP|667|667|667|592407
168010||HP DESKTOP|666|666|666|592407
154872||Two automobiles for Council use|59166|44374|47149|557746
154873||Office building at 4815 Lansing Rd., Windsor Twp.|650000|650000|122803|557746
154753||DELL COMPUTER|595|595|595|556953
154760||BALANCE DUE ON GARAGE AS OF 1/31/13|0|0|2703|556953
154759||MONEY MARKET FUNDS|40769|40769|40769|556953
154758||LOOMIS STRATEGIC INCOME FD|5609|5609|5609|556953
154757||ALLIANCE BERNSTEIN WEALTH|862|862|862|556953
154756||GUTTERING|227|227|227|556953
154755||CONCRETE PAD|700|700|700|556953
154754||KITCHEN RENOVATION|9100|9100|9100|556953
164043||Furniture and Fixtures- Network upgrade|13000|13000|13000|584127
164045||Furniture and Fixtures- Computer hardware|1702|1702|1702|584127
164044||Furniture and Fixtures- Laptops and software|8410|8410|8410|584127
155390||Reinvestment of Mutual Fund Dividends|12779|12779|12779|560483
155391||Purchase of Equipment|920|920|920|560483
158733||Network server|3425|3425|3425|562880
158737||Fire Extinguishers|440|440|440|562880
158736||Computer|900|900|900|562880
158735||Fire Alarm Systems Training equipment|6146|6146|6146|562880
158734||Sound system|1153|1153|1153|562880
161188||2014 FORD ESCAPE|31348|31348|20000|580465
161190||INVESTMENT|418983|418983|418983|580465
161189||COMPUTER|3343|3343|3343|580465
164593||REMODEL THE ENTRANCE VESTIBULE|57125|57125|57125|584774
164595||MAC BOOK|1499|1499|1499|584774
164594||2 - TV'S FOR HALL|2398|2398|2398|584774
155875||Investment Interest Reinvested|15|15|15|561617
166852||BUILDING (GUAYNABO PUERTO RICO)|200000|200000|200000|587186
166988||BUILDING IMPROVEMENTS|2180|2180|2180|587297
163732||CORPORATE BONDS|352197|352197|352197|583920
163737||OFFICE FURNITURE AND EQUIPMENT|50701|50701|50701|583920
163736||LEASEHOLD IMPROVEMENTS|167624|167624|167624|583920
163735||MUTUAL FUNDS|232335|232335|232335|583920
163734||US GOVERNMENT SECURITIES|186253|186253|186253|583920
163733||EQUITIES|268158|268158|268158|583920
165036||2014 Ford Taurus, 09/09/14|30000|26667|30000|585269
165054||Video Card & Adaptors, 12/31/14|97|97|97|585269
165053||Surface Accessories, 12/30/14|370|370|370|585269
165052||Samsung Monitor, 12/23/14|161|159|161|585269
165051||Microsoft Office Software, 12/23/14|1100|1082|1100|585269
165050||Cell Phone, 12/17/14|331|325|331|585269
165049||Keyboards & Docking Stations, 12/17/14|3273|3218|3273|585269
165048||6 Surface Pro 3s, 12/12/14|6000|5900|6000|585269
165047||3 Dell Computers, 11/25/14|3708|3646|3708|585269
165046||RAM & Antivirus Upgrades, 11/25/14|699|687|699|585269
165045||RAM Upgrades, 11/13/14|1730|1672|1730|585269
165044||Telephone, 09/12/14|269|251|269|585269
165043||Martin Yale 1711 Paper Folder, 07/30/14|1144|1049|1144|585269
165042||Cell Phones, 11/17/14|1878|1816|1878|585269
165041||Principal Income Fund Class C, Various|2687|2687|2687|585269
165040||Principal Short Term Income Fund, Various|1021|1021|1021|585269
165039||Principal Government & High Bond Fund, Various|4398|4398|4398|585269
165038||Federal National Mortgage Assn Bonds, 05/28/14|107486|107486|107698|585269
165037||Government National Mortgage Bonds, 06/05/14|876754|876754|877408|585269
162046||OFFICE FURNITURE AND EQUIPMENT|3646|3646|3646|582059
158314||MEMBER DATABASE SOFTWARE|57438|57438|57438|562605
158318||USED OFFICE FURNITURE|600|600|600|562605
158317||LOOP STRAP MACHINE|4967|4967|4967|562605
158316||LAPTOP COMPUTER|689|689|689|562605
158315||MEMBER DATABASE SERVER|2666|2666|2666|562605
156362||Full Color Copier|8042|8042|8042|562122
156363||Computer|1484|1484|1484|562122
168149||US GOVT & CORP BONDS-FIDELITY & CBB|278329|278329|278329|592966
168158||EXTERIOR AND SOLAR LIGHTING AND WIRING(NET OF REIM|373|373|373|592966
168157||PAVING AND PATCHING NET OF REIMBURSEMENT|15489|15489|15489|592966
168156||HVAC UPGRADES TO BUILDING|135900|135900|135900|592966
168155||DIGITAL SIGNAGE|6922|6922|6922|592966
168154||TELEPHONE SYSTEM|10276|10276|10276|592966
168153||CHEVROLET VOLT|32239|32239|32239|592966
168152||MUTUAL FUNDS-STRATEGIC CAPITAL|36402|36402|36402|592966
168151||US GOVT & CORP BONDS-STRATEGIC CAPITAL|344835|344835|344835|592966
168150||GOVT MM FUNDS-FIDELITY & CBB|267972|267972|267972|592966
160306||Laptop|1104|1104|1104|577851
160308||Table|250|250|250|577851
160307||Strike Shack|2468|2468|2468|577851
156398||AUTOMOBILE|19105|19105|19105|562174
156400||OFFICE FURNITURE & EQUIPMENT|3064|3064|3064|562174
156399||BUILDING IMPROVEMENTS|185073|185073|185073|562174
164357||UNITED STATES TREASURY OBLIGATIONS|1125424|1125424|1125424|584307
164360||MONEY MARKET FUNDS|5492128|5492128|5492128|584307
164359||COMMON EQUITY SECURITIES|6219212|6219212|6219212|584307
164358||UNITED STATES GOVERNMENT AGENCY|1057027|1057027|1057027|584307
162642||Building improvements|77740|77740|77740|582974
162643||Equipment|6023|6023|6023|582974
164007||COMPUTERS|2278|2278|2278|584083
165562||Window Replacement (balance due)|10235|10235|10235|585733
165565||Telephone upgrade lines to digital|3387|3387|3387|585733
165564||Computers|4016|4016|4078|585733
165563||Window Blinds|4265|4265|4265|585733
166192||COMPUTER|5640|5640|5640|586432
166193||COMPUTER SOFTWARE|3956|3956|3956|586432
166140||Marketable Securities|1348347|1348347|1348347|586369
166128||2015 Ford Explorer|41392|41392|41392|586369
166139||Fire Alarm|15303|15303|15303|586369
166138||Seal Parking Lot|3348|3348|3348|586369
166137||Roller Shades|2619|2619|2619|586369
166136||Office 365|3294|3294|3294|586369
166135||Business Manager's Laptop |1355|1355|1355|586369
166134||Organizer's Laptop (2 of 2)|1355|1355|1355|586369
166133||Organizer's Laptop (1 of 2)|1355|1355|1355|586369
166132||Front Office Desktop Computer (3 of 3)|1387|1387|1387|586369
166131||Front Office Desktop Computer (2 of 3)|1387|1387|1387|586369
166130||Front Office Desktop Computer (1 of 3)|1387|1387|1387|586369
166129||2012 Server|9274|9274|9274|586369
171321||Purchase of HP Laptops|2118|2118|2118|599801
171322||Reinvested Dividends in Investments|36978|36978|36978|599801
156304||Certificates of deposit|738002|738002|738002|562077
156307||Vehicle|34000|28333|34000|562077
156306||Office furniture|1346|1211|1346|562077
156305||Computer|3396|3056|3396|562077
167666||Printer|176|84|176|591302
159168||INVESTMENT PURCHASES - FIXED INCOME SECURITIES|866000|866000|866000|572987
159170||SEMPRA ENERGY DIVIDENDS|5364|5364|5364|572987
159169||OFFICE EQUIPMENT|717|717|717|572987
165331||Computers|2123|1884|2123|585557
165334||Computer equipment|1531|1488|1531|585557
165333||Cell Phones|564|505|564|585557
165332||Printers|497|466|497|585557
159441||FRANAKLIN INCOME CLASS C|2393|2393|2393|573514
159442||COMPUTERS (3)|1810|1810|1810|573514
155420||Building improvements|477747|477747|477747|560527
155421||Office furniture and equipment|15572|15572|15572|560527
155602||OFFICE EQUIPMENT|883|883|883|561005
156298||FURNITURE & FIXTURES|3860|3860|3860|562069
168238||Bonds|185320|185320|185320|593175
168242||Capitalized Construction Costs|36567|36567|36567|593175
168241||Vehicle Purchase|48193|48193|41884|593175
168240||Servers & Computers|15974|15974|15974|593175
168239||US Treasury Obligations|39298|39298|39298|593175
163150||2014 Buick|28231|28231|28231|583375
163151||Purchasing of investments - Corp, Gov't bonds, etc|413178|413178|413178|583375
163552||AMERICAN ANNUITY|4094|4094|4094|583750
163554||COMPUTERS|5649|5649|5649|583750
163553||AMERICAN ANNUITY|93991|93991|93991|583750
168681||Computer|1446|1446|1446|595889
168682||Phone|271|271|271|595889
156220||Computer|626|626|626|561954
156221||Computer|578|578|578|561954
166104||2014 CHRYSLER 300|37000|37000|37000|586345
166103||FLOORING|12908|12908|12908|586345
166102||LIGHTING|10544|10544|10544|586345
162616||FURNITURE AND EQUIPMENT|7905|7905|7905|582933
162618||AUTOMOBILES|129272|129272|129272|582933
162617||BUILDING IMPROVEMENTS- 18355 FIGUEROA ST. GARDENA|20943|20943|20943|582933
159587||WELLS FARGO MUTUAL FUNDS |45939|45939|45939|574038
159588||BUILDING IMPROVEMENTS|25795|25795|25795|574038
164647||MARKETABLE SECURITIES-CORPORATE STOCKS|1232630|1232630|1232630|584830
164651||BUILDING IMPROVEMENTS|100746|100746|100746|584830
164650||MARKETABLE SECURITIES-EXCHANGE TRADED FUNDS|8383|8383|8383|584830
164649||US TREASURY SECURITIES|4177096|4177096|4177096|584830
164648||MARKETABLE SECURITIES-CORPORATE BONDS|380480|380480|380480|584830
162393||NONE|0|0|0|582694
159981||new laptops|1492|1492|1492|575421
159982||replace safe|219|219|219|575421
156129||EQUIPMENT|26966|26966|26966|561872
169238||NEW CARPETING-IRONBOUND CARPET|1338|1338|1338|597871
169246||CD-SYNCHRONY BK DRAPER UT|200000|200000|200000|597871
169245||CD-SALLIE MAE BK SALT LAKE CITY UT|200000|200000|200000|597871
169244||CD-MIZRAH TEFAHOT LOS ANGELES CAQ|220000|220000|220000|597871
169243||CD-GE CAP RET BK DRAPER UT|125000|125000|125000|597871
169242||CD-COMENITY BANK JUMBO |200000|200000|200000|597871
169241||CD-ST BK OF INDIA CHICAGO IL|158000|158000|158000|597871
169240||CD-BANK BARODA NEW YORK NY|200000|200000|200000|597871
169239||CD-AMERICAN EXPRESS SALT LAKE CITY UT|100000|100000|100000|597871
157662||BUILDING RENOVATIONS & IMPROVEMENTS|448942|448942|448942|562386
157665||FNMA BONDS|99462|99556|99462|562386
157664||FHLMC BONDS|100086|99904|100086|562386
157663||OFFICE FURNITURE|8755|8755|8755|562386
155599||AUTOMOBILE|24436|24436|24436|561000
163754||Computers and Office Equipment|4300|4300|4300|583933
163756||Cadaret Grant - Mutual Funds|227569|227569|227569|583933
163755||Commonwealth Financial Network - Mutual Funds|348346|348346|348346|583933
160490||INVESTMENTS|728486|728486|728486|578856
160492||FENCE|4410|4410|4410|578856
160491||AUTOMOBILE|30688|30688|30688|578856
183018||Mutual funds|212415|212415|212415|625213
183019||Heating boiler|24900|24900|24900|625213
166992||OFFICE FURNITURE AND EQUIPMENT|4179|4179|4179|587307
166997||REINVESTED INTEREST FROM INVESTMENTS|153011|153011|153011|587307
166996||ARCHIVE AND LIBRARY|3226|3226|3226|587307
166995||NEW DATABASE|6625|6625|6625|587307
166994||BUILDING IMPROVEMENTS|24345|24345|24345|587307
166993||COMPUTERS AND PERIPHERALS|9682|9682|9682|587307
159990||OFFICE FURNITURE & EQUIPMENT|13309|13309|13309|575763
163200||Computer and printer|1181|1181|1181|583428
159154||Computer|1118|1118|1118|572684
159155||Printer|297|297|297|572684
167535||VANGUARD SHORT-TERM BOND INDEX ADMIRAL|34521|34521|34521|590858
167534||OFFICE FURNITURE|11399|11399|11399|590858
167539||VANGUARD GENERAL RESERVES BROKERAGE|4160|4160|4160|590858
167538||VANGUARD GENERAL RESERVES SHORT-TERM TREASURY ADMI|4883|4883|4883|590858
167537||VANGUARD GNMA FUND ADMIRAL|20891|20891|20891|590858
167536||VANGUARD SHORT-TERM BOND INDEX|9080|9080|9080|590858
158078||OptiPlex 3010 Desktip (4)|4316|4316|4316|562512
158081||Investment Purchase|104048|104048|104048|562512
158080||2014 Chevy Impala|36994|36994|36994|562512
158079||2013 Traverse ILT|35774|35774|35774|562512
166302||INVESTMENTS|789096|789096|789096|586512
166304||BUILDING IMPROVEMENTS ON LUZERNE RD BUILDING|220135|220135|220135|586512
166303||OFFICE EQUIPMENT|9704|9704|9704|586512
162760||DYSON VACCUM|390|390|390|583134
162766||REPAVING OF PARKING LOT|2330|2330|2330|583134
